"id","fqdn/ip","port","severity","finding","cve","cwe"
"POODLE_SSL","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","portal.api.esante.gouv.fr/146.59.202.59","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=167C83B393EF05BB2B4D4288D3142FE62629E35C2688E86F99A5EDFB9E6AE9B5","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","portal.api.esante.gouv.fr/146.59.202.59","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","portal.api.esante.gouv.fr/146.59.202.59","443","LOW","potentially vulnerable, uses obsolete TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","portal.api.esante.gouv.fr/146.59.202.59","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","portal.api.esante.gouv.fr/146.59.202.59","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
